,02d06,1-68,5-7N15,AF12,Abiotrophia,Acetobacter,Acidaminobacter,Acidaminococcus,Acidithiobacillus,Acinetobacter,Actinobacillus,Actinomyces,Adlercreutzia,Aerococcus,Aggregatibacter,Akkermansia,Alcanivorax,Alicyclobacillus,Alistipes,Alkaliphilus,Alloscardovia,Anaerobranca,Anaerococcus,Anaerofilum,Anaerofustis,Anaeroplasma,Anaerostipes,Anaerotruncus,Anaerovibrio,Anaerovorax,Atopobium,Azovibrio,BF311,BSV43,Bacillus,Bacteroides,Bdellovibrio,Bifidobacterium,Bilophila,Blautia,Blvii28,Bombiscardovia,Brevibacterium,Bulleidia,Butyricimonas,Butyrivibrio,CF231,Caldanaerocella,Caldilinea,Caloramator,Campylobacter,CandidatusArthromitus,CandidatusPhlomobacter,CandidatusPortiera,Capnocytophaga,Cardiobacterium,Carnobacterium,Catenibacterium,Catonella,Cellulomonas,Cellulosibacter,Christensenella,Citrobacter,Cloacibacillus,Clostridiisalibacter,Clostridium,Collinsella,Comamonas,Coprobacillus,Coprococcus,Coriobacterium,Corynebacterium,Crocinitomix,Cronobacter,Defluviitalea,Dehalobacterium,Dermacoccus,Desulfonatronovibrio,Desulfonatronum,Desulfosporosinus,Desulfotomaculum,Desulfovermiculus,Desulfovibrio,Desulfurispora,Dethiosulfatibacter,Dialister,Dickeya,Dorea,Dysgonomonas,Eggerthella,Enhydrobacter,Enterobacter,Enterococcus,Epulopiscium,Erwinia,Escherichia,Ethanoligenens,Eubacterium,Ewingella,Facklamia,Faecalibacterium,Ferrimonas,Filifactor,Finegoldia,Flavobacterium,Flexispira,Friedmanniella,Fusibacter,Fusobacterium,G07,GOUTA19,Gallicola,Gardnerella,Gemella,Geosporobacter_Thermotalea,Glaciecola,Gluconacetobacter,Gracilibacter,Granulicatella,HTCC,Haemophilus,Hafnia,Helicobacter,Hespellia,Holdemania,Hydrogenophaga,Janthinobacterium,Jonquetella,KF-Gitt2-16,Klebsiella,LCP-6,Lachnobacterium,Lachnospira,Lactobacillus,Lactococcus,Lautropia,Lawsonia,Leptotrichia,Leuconostoc,Lutispora,Mannheimia,Mariprofundus,Megamonas,Megasphaera,Methanobrevibacter,Methylibium,Methylobacterium,Mitsuokella,Mobiluncus,Mogibacterium,Morganella,Moryella,Mycobacterium,NaN,Natronincola_Anaerovirgula,Neisseria,Nesterenkonia,Nitrospina,Nocardia,Odoribacter,Oribacterium,Oscillospira,Owenweeksia,Oxalobacter,Oxobacter,PSB-M-3,PW3,Paenibacillus,Paludibacter,Pantoea,Parabacteroides,Paraprevotella,Parvimonas,Pelotomaculum,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Photobacterium,Photorhabdus,Plesiomonas,Polynucleobacter,Porphyromonas,Prauserella,Prevotella,Propionibacterium,Propionicimonas,Proteus,Pseudoalteromonas,Pseudobutyrivibrio,Pseudomonas,Pseudoramibacter_Eubacterium,Psychromonas,Pyramidobacter,Rhodococcus,Rikenella,Robinsoniella,Roseateles,Roseburia,Rothia,Rubrivivax,Rubrobacter,Ruminococcus,SMB53,Salmonella,Sanguibacter,Saprospira,Sarcina,Scardovia,Schwartzia,Sedimentibacter,Selenomonas,Serratia,Sharpea,Shewanella,Shuttleworthia,Slackia,Sneathia,Sphingobium,Sporomusa,Sporotomaculum,Staphylococcus,Streptococcus,Streptomyces,Succinatimonas,Succiniclasticum,Succinivibrio,Sutterella,Synergistes,Syntrophococcus,Syntrophomonas,TG5,Tannerella,Tepidibacter,Tepidimicrobium,Tetrasphaera,Thiomicrospira,Tindallia_Anoxynatronum,Tissierella_Soehngenia,Trabulsiella,Turicibacter,Vagococcus,Veillonella,Vibrio,Victivallis,Victoria,WAL_1855D,Wautersiella,Weissella,Williamsia,Xenorhabdus,YRC22,Yaniella,Yersinia,cc_115,p-75-a5,ph2,rc4-4,vadinCA02,vadinCA11
SRR1822418,0.0,0.07745092833931926,0.037695726418313855,0.01904554201495897,0.0,0.0,0.0,0.0,1.0,0.0,0.055366971767535474,0.0035962604107443465,0.06937030367337389,0.0,0.0,0.0011175663115194421,0.0,0.0,0.05027623742403874,0.0028427830406418373,0.0,0.0,0.0,0.0,0.1018259529611054,0.0,0.008329357092285876,0.03044951062947778,0.0,0.0,0.009746760275660177,0.0,0.0,0.0,0.0,0.03911029380291494,0.0,0.0012996839010097046,0.05486894286511596,0.03111424106656461,0.0,0.0,0.0,0.0,0.02166558328638587,0.006238449641474236,0.02282383160415612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5621652697748247e-05,0.018682342646521688,0.0,0.0,0.06232999217107107,0.3795147470159762,0.0,0.0,0.0027946256076106526,0.0015239854698302709,0.0,0.011764786123741808,0.007056429516504363,0.0,0.0,0.0,0.09097310046751646,0.0,0.07451445011982376,0.01521944199881188,0.0,0.0,0.0,0.0043146782669767686,0.0,0.03687463256591128,0.0,0.0,0.07074614022743485,0.0,0.002249086268816613,0.0,0.015485035479257765,0.0,0.1820626629686338,0.09119690385758918,0.0,0.7918326559161996,0.0,0.007114099092509295,6.44349865779427e-05,0.0,0.0,0.07693133428896375,0.0,0.0,0.0,0.0,0.0,0.0,0.005224754855268151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004071192847175538,0.0,0.0,0.004931517129440976,0.0,0.06516768745411167,0.0362615946711526,0.0,0.0,0.030575149117054074,0.0,0.0,0.0,0.0,0.004783658152090524,0.0,0.009025636137744713,0.006034706605712045,0.0,0.022745591086498637,0.768628759119003,0.0,0.0,0.0,0.03569986212645581,0.0,0.0,0.0,0.00010844220775398236,0.0,0.0023477477709502583,0.0,4.511012557750674e-05,0.0,0.0,0.0,0.008556459722570943,0.0,0.020437393185977117,0.0,0.3762572035296026,0.0,0.0,0.0,0.1383375361285779,0.02070029313080593,0.026311321366198088,0.007017118963572875,0.10912879148032982,0.0,0.0,0.0015345402175723992,0.0,0.012826798033784332,0.17303484250413492,0.06452265629328396,0.04712258850862471,0.0,0.0,0.0,0.017114473583771644,0.0,6.7090829429690235e-06,0.19182877698190615,0.07269695848843082,0.0,0.35206056107106265,0.0,0.0,0.010678761598300964,0.0,0.0,0.0,0.0,0.0024294246574478894,0.0,0.07594096607767385,0.0,0.0,0.0,0.0002863141545817322,0.0,0.0,0.0020248173844307467,0.008384828506976938,0.0,0.1411757909148739,0.01854465497329863,0.0032707694494804387,0.0,0.0,0.0,0.1535899683686547,0.056822211447599115,0.0,0.0,0.0,0.04750179752228058,0.0,0.0,0.0006440170368686083,0.0009145053399024571,0.0,0.0,0.0,0.0,0.009186765885418944,0.003021597842806024,0.0,0.0,0.0004945545706486149,2.3762374415459225e-05,0.05512308566977555,0.0,0.007830666261763208,0.0,0.0,0.0,0.013343458151944959,0.0,0.0,0.0,0.0,0.0,0.02728707592514946,0.0,0.0,0.006432604628647935,0.0,0.0,0.05221014675521907,0.0,0.12947069322180974,0.0,0.0,0.0,0.0008590179658959429,0.0,0.0,0.00037237955664846814,0.0,0.0,0.0,0.0,0.0
SRR1822419,0.004380988093401553,0.03727464637896144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019038412033082364,0.06833148156307278,0.0,0.0,0.029142623895536197,0.0,0.0,0.013793637826863612,0.0073879573577492,0.0,0.0,0.0,0.0,0.09188543160993745,0.0,0.058033074234603,0.06986995378384211,0.0,0.0,0.01407240882991339,0.0,0.0,0.0,0.0,0.055168187316199706,0.0,0.02544813175081803,0.09553870766379133,0.010104008350667309,0.0,0.012964135971928012,0.0,0.00109963354353705,0.00084379942023745,0.005966040957693512,0.04640226210076147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004760053407554475,0.022180692050442357,0.0,0.031906352085843484,0.0,0.0,0.0,0.011644736871600132,0.11789917499772791,0.0,0.012739531555671682,0.022973930424398756,0.0,0.0,0.0,0.0,0.0,0.02738507951046709,0.0,1.0,0.0,0.0,0.0,0.0,0.0005418802238934586,0.0,0.0,0.006958076651765179,0.0,0.03149709404872353,0.07849147219643186,0.002980980262115103,0.0,0.0,0.0438901432821439,0.010782217720827722,0.0,0.0,0.04108545118784127,0.00039073219032835743,0.0,0.0,0.01357949181817757,0.0,0.0,0.0,0.0,0.0,0.0,0.01963534023486199,0.0,0.11689668465659919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021360428460680626,0.0,0.0,0.0,0.0,0.0,0.026486708582659207,0.0,0.0,0.0,0.0,0.0,0.0,0.0071306984189470745,0.025335968221095156,0.008169640374857777,0.0032301805794986587,0.0,0.043654991524196426,0.0,0.0,0.019090220020940338,0.0,0.0,0.0,0.0,0.06726454953661792,0.0,0.0,0.0,0.0,0.020926019521845363,0.0,0.01976615752471452,0.2321920194728396,0.019738916380492282,0.0,0.0,0.012393501481518621,0.0,0.018302240638815883,0.15099058381064503,0.0019967714929045297,0.026503647992379226,0.0,0.0,0.0,0.0,0.002215574888155375,0.0,0.000925968941499981,0.0,0.010961340886827747,4.0036741271325396e-05,0.0,0.0,0.0,0.0247099407770419,0.0,0.011430186784625646,0.0,0.0,0.0,0.0,0.0,0.07291391150226681,4.651091413460825e-05,0.0,0.0,0.0,0.0,0.021529482879906796,0.0,0.0,0.0,0.0,0.0,0.008060938157981822,0.0,0.0,0.027307257982038043,0.025941528565478645,0.0,0.0,0.02605106224725025,0.00793354653381459,0.0,0.08623084326477526,0.0,0.013439622366061733,0.08204012076784545,0.0,0.0,0.0,0.0,0.0,0.0,0.009601548796650164,0.013467735441725637,0.0,0.0,0.0,0.0,0.0013691754158621713,0.003672592083429936,0.0,0.0,0.0,0.0,0.028058104345698796,0.0,0.0023728526853573533,0.0,0.0,0.17124191140530629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04070406429947565,0.23196128975504304,0.0052009543873655535,0.0,0.0,0.0,0.013069053374602718,0.0,0.0,0.0,0.0,0.0006201266711419923,0.0,0.0,0.0344091515152268,0.0,0.0,0.0,0.0,0.0
SRR1822421,0.0,0.0,0.012772894146958723,0.0,0.08281880390789871,0.0,0.0,0.0,0.0,0.0,0.0,0.05300753213532281,0.04745049696997556,0.0,0.0,0.00013910633964130307,0.0,0.0,0.0007283671893487018,0.006935430252681817,0.0,0.0,0.0,0.0,0.11644730894728472,0.0,0.0044286350612428365,0.0,0.0,0.0,0.1188940118099706,0.0,0.0,0.0,0.0,0.10021013814353871,0.0,0.13212465051515657,0.008355910388670226,0.012897030557873862,0.0,0.18620186932952626,0.0,0.0,0.003246257110927812,0.005099387241702731,0.06887826007485548,0.0,0.0,0.0,0.014340780061039124,0.0,0.0,0.0,0.0,0.0,0.0,9.527888794882346e-05,0.003351367990691018,0.0468496810757957,0.0,0.03974403246015491,0.0,0.0,0.0,0.006535333374152345,0.05224350400567008,0.0,0.0,0.010453941476616106,0.0,0.49183722273767205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001144550206682257,0.0,0.0,0.004238661707076312,0.0,0.006897877417728511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021694998071161938,0.00015719959942596043,0.0,0.0,0.032012020585105,0.0,0.0,0.0,0.0,0.0,0.0,0.013590164222471944,0.003496635588826422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01002602983360906,0.0,0.0,0.0,0.0,1.0,0.012432172460055079,0.15157083500902105,0.0,0.0,0.0,0.0,0.0,0.016558666316220376,0.023944198009647356,0.0024651108089582007,0.0,0.0,0.0,0.0,0.0,0.005040254817195772,0.0,0.46831587223447957,0.0,0.00013228117615243158,0.0,0.1010941067483183,0.0,0.0,0.0,0.0,0.0,0.018028297791607067,0.0,0.006325385402450527,0.0,0.0,0.09002452229530979,0.0,0.09664420467032846,0.00828197505189662,0.0006802494900132543,0.03735801424533933,0.0,0.0,0.0,0.0,0.004679699653805478,0.0,0.019558158734051343,0.0,0.03819575307479979,0.04171869633738103,0.0,0.0,0.0,0.0,0.04740626792713245,0.048264832967606495,0.0,0.0,0.0,0.0,0.0,0.30801505129790263,0.0001438507886572537,0.0,0.0,0.0,0.0,0.0022992577141673575,0.0,0.0,0.0,0.0,0.0,0.0004365686329796456,0.0,0.04341488319735584,0.013461146790200927,0.018264418698740587,0.20969601096528545,0.0,0.004755539851913219,0.016757102261008367,0.0,0.0,0.0,0.01419347106477153,0.08664187493907949,0.0,0.0,0.02733911682354076,0.0,0.0,0.0,0.005166121318011357,0.0005577710213832019,0.0,0.0,0.0,0.006150171268295361,0.004699417225762824,0.005265484258317208,0.1611815981234413,0.0,0.00011311369489781956,0.001920327999477745,0.0814749853014666,0.0,0.00412744635566071,0.0,0.0,0.3616942572352364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014329072229294157,0.0,0.003923345547941759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010478568190217589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR1822422,0.0,0.0,0.1136149590076507,0.0,0.0,0.0,0.060319181550611674,0.0001363690833845023,0.0,0.0,0.5006283331383278,0.0027097831635700337,0.0,0.0,0.0,0.0005155631688418776,0.0,0.0,0.0013497562267448609,0.008996558623072819,0.0,0.0,0.0,0.0,0.0,0.0,0.0041128426675124076,0.0012291275492561035,0.0,0.0,0.0,0.0,0.022889272340703065,0.0,0.09443689858408025,0.022986895867182864,0.0,0.0039765063845938154,0.02136868641830831,0.014254537614836672,0.0,0.0,0.0,0.0,0.003538660988549912,0.02331558257775656,0.006117712841302249,0.0,0.0,0.0,0.170081749682982,0.0,0.0,0.0,0.4964403845029741,0.0,0.0,0.0013330566230329614,0.004968405913609048,0.0,0.0,0.020494108565887553,0.0,0.0,0.0,0.006579108449571154,0.005005339280152511,0.0,0.0,0.017415293805123806,0.0,0.0,0.0,0.0,0.0,0.0030625449668992776,0.034403560624333404,0.0,0.0,0.48507907979500164,0.0,0.0,0.0002120995825845608,0.0,0.0,3.507714294353479e-05,0.0,0.011242580332243311,0.06144534439619667,0.0011667978298682854,0.0,0.0,0.010571829384199385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03664463722208191,0.0,0.0,0.0,0.0,0.0,0.0,0.02466323338294312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687209358361477,0.022295396709801327,0.0,0.06963821507505073,0.0008364220746105561,0.0,0.0,0.009215353154460555,0.016204607638264736,0.0,0.0,0.0,0.0,0.0,0.04504862637523714,0.01244681410909578,0.0,0.0033715689550322704,0.0,0.0,0.0,0.0,0.007472182078903415,0.0,0.0,0.0,4.902673920623291e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015121836536067756,0.0,0.020291134490993297,0.0,0.0,0.0023663374348797564,0.0,0.0,0.009208526325332322,0.004336422939136099,0.011903723647612507,0.0,0.0,0.0,0.0,0.0,0.0,0.001449749352853506,0.0,0.010635514921122037,0.0006059432727764568,0.051634904149897735,0.0,0.0,0.0,0.0,0.011632235540919533,0.0,0.0,0.0,0.0,0.0,0.0,0.0634913408185677,0.0,0.0,0.0,0.0,0.009279106938650104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030344350726395627,0.0,0.0,0.0,0.013447324899083544,0.013604181526238102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010132566020519384,0.0,0.0,0.0,0.0185456390685749,0.011163096221751196,0.7106904073007603,0.0,0.0,0.0,0.00884259122744319,0.009513665993898851,0.0,0.0,0.0,0.0,0.03199570870187727,0.0,0.0032780050466166646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06572490338723497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR1822423,0.0,0.16193217557397993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529325056565904,0.0,0.007518957935417888,0.002710980143982166,0.0,0.0,4.768521496096011e-05,1.0,0.0,0.00099872791086771,0.0,0.11689129458932546,0.0,0.0,0.0,0.0,0.0,0.005060407153825752,0.0011368386056819226,0.023816257484040846,0.0,0.0,0.0,0.09526784922266485,0.0,0.04367305580947534,0.0008664008495445038,0.0,0.05414202486838383,0.0010025329142941746,0.013815817005898769,0.0,0.04505605705343112,0.0,0.0,0.09788335099912582,0.031229654900676567,0.0010258791819031676,0.0,0.0,0.0,0.029495845337394955,0.0,0.0,0.0,0.0,0.0,0.9684271555159039,0.05469135120945278,0.011488383883974444,0.0,0.0,0.01658589630769691,0.12022401946395264,0.0,0.26865124819269487,0.010989538968041682,0.02009246467010535,0.0,0.18140639132527134,0.023331355337928805,0.0,0.0,0.0,0.3804078890539654,0.0,0.002832594023390918,0.0,0.0,0.0,0.0,0.0,0.0,0.009350965548536953,0.0,0.0,0.02569515575263083,0.777822698223577,0.015141770269801328,0.0,0.024821344890469724,0.0,0.45902078722435496,0.009778044421764252,0.003122744533098013,0.07057726404877307,0.0,0.0,0.028452614472777034,1.0,0.0,0.02884791742852081,1.0,0.0,0.0,0.0,0.0,0.0,0.002249010920571498,0.0023972713267170743,0.04231950378857849,0.0,0.0,0.0,0.0,0.0,0.0,0.9723885843613428,0.06356102987391817,0.017184457194885927,0.0,0.05078436242808836,0.9144181191474668,0.0,0.0,0.011364558801429505,0.02797738714744968,1.0,0.0,0.0,0.8968043063916163,0.0,0.018327069130902502,0.010672511309316611,0.011830451062346687,0.055351865719806215,0.0,0.0,0.0,0.31784017859666885,0.0103667008291245,0.0,0.080268602763594,0.0,0.0001360367112609529,0.0,0.06636432042398432,0.0,0.022446959149106865,0.0,0.08080788170955046,0.0,0.040983447582357446,0.0,0.0252946587219882,0.0,0.0,0.03808270449967062,0.0,0.0530069261984065,0.00323213210218357,0.018468440653151556,0.023583866016047735,0.0,0.01810820171658906,0.0,0.0,0.003208372594949469,0.0,0.0013408950388295638,0.0,0.003195236591410194,0.03420653603807537,0.09551580301623928,0.0,0.0,0.08945612404676019,0.0,0.03655477334419917,0.0,0.030398542401115853,1.0,0.0,0.026054059245858695,0.10558658915348668,0.05138845728051227,0.0,0.0,0.2990533256133044,0.8266329165527107,0.014887812340531608,0.9789490432134292,0.0,0.0,0.04856721897581367,0.0,0.00029930870386680374,0.0,0.0741513296549875,0.029576435409853562,0.12772409779638583,0.04792208792745533,0.0,0.01865917037507245,0.002461835082938597,0.5030888345109888,0.0,0.0,0.0194619086523599,0.0,0.0,0.0,0.0,0.9080264538534816,0.0,0.0,0.014811415477545487,0.09190449953195075,0.0,0.0,0.0,0.0010541296670288757,0.008178645973484026,0.002610791152869999,0.0,0.12783770460748942,0.0,7.452253449514843e-05,0.0256522225175784,0.0010558741576758355,0.005457377340508653,0.0,0.0,0.0,0.0019927227790317173,0.0,0.0,0.0,0.0,0.0,0.34230620582777077,0.0,0.0,0.01533197961965242,0.0,0.024063785637587307,0.0,0.06308429310028468,0.27069360530615505,0.0,0.0,0.0,0.25682944157273246,0.0,1.0,0.0015571209549143166,0.0,0.0,0.0,0.0,0.0
SRR1822424,0.0,0.0,0.009702428461246674,0.022059424743493986,0.0,0.0,0.06181325581921131,0.00013974687355472118,0.0,0.0,0.12825715813409852,0.006942257653305628,0.0060073184015674505,0.0,0.0,0.0,0.0,0.0,0.016044992116831632,0.026341138938598897,0.0,0.0,0.0,0.0,0.0,0.0,0.0023200269402561566,0.008817006726293377,0.0,0.0,0.04515658827140301,0.0,0.0,0.0,0.0,0.038272256613271737,0.0,0.0007542749443203515,0.004760429890157146,0.01328583478477849,0.0,0.0,0.0,0.0,0.026834706966602694,0.014414074253055863,0.0031079828258206293,1.0,0.0,0.0,0.08714729239580189,0.0,0.0,0.0,0.0,0.3305036769122448,0.0,0.00010856230978912982,0.022911618167806163,0.0,0.0,0.006563042753380635,0.0,0.0,0.0,0.01760988299893288,0.003094204512882338,0.0,0.0,0.014862005764713453,0.0,0.0,0.0,0.0,0.0,0.009415207764611824,0.03525571865028233,0.0,0.0,0.0,0.0,0.0,0.0005071574135176635,0.0,0.0,1.0270281499362438e-05,0.0,0.029982934835935247,0.0,0.0,0.0,0.024808631667018657,0.0,0.07265743637278783,0.017873560727521075,0.0,0.0,0.0014329261794721834,0.0,0.0,0.023614348316220602,0.0,0.0,0.0,0.0,0.0,0.0,0.08347581926570179,0.010624328759105978,0.23444171512899453,0.0,0.0,0.0,0.047616957867670555,0.0,0.0,0.0,0.07042311712089747,0.11423820955340666,0.0,0.06312891108798892,0.002571419422892358,0.0,0.0,0.015739354308134116,0.0,0.0,0.0,0.0,0.0,0.0,0.09403499187581542,0.006648922194715226,0.0,0.0017275404686538497,0.0,0.0,0.0,0.0,0.009188716898953996,0.0,0.0,0.0,0.00015072331692666513,0.0,0.0,0.5203380553567869,0.0,0.0,0.0,0.0,0.009369914126668407,0.0,0.029545179458589553,0.0,0.2905322921566868,0.0004849900726655844,0.0,0.0,0.010840010931134833,0.01012780736766717,0.0641754722820314,0.016255101332532367,0.0,0.0,0.0,0.0,0.0,0.011885271028948312,0.1336112875557009,0.014025172712215688,0.041560970942168804,0.0,0.0,0.0,0.0,0.0,0.007972809144851573,0.4443698652572021,0.40416464920058737,0.0,0.0,0.0,0.0,7.675594349519795e-05,0.0,0.0,0.11044643453614836,0.0,0.02212285283461311,0.0,0.0,0.0,0.0,0.0,0.013596512358761753,0.0,0.0,0.01615399133219106,0.07491878930243044,0.0,0.0,0.01256490331643231,0.05273391490497283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08306835463354344,0.0,0.0,0.23482990826298522,0.01235649626443177,0.004236888970081663,0.0,0.0,0.0,0.0,0.12356751193377609,0.1361332849147444,0.0,0.0,0.0009451462386808866,8.25680324140167e-05,7.077104577476196e-05,0.0,0.01701994413484173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157060684543467,0.0,0.18963089547193585,0.01632677723089083,0.0,0.034272480402749675,0.17527361460393356,0.0,0.0,0.0,0.5998357014720354,0.0,0.0,0.3169258937316457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR1822426,0.012267578974927905,0.0,0.03386683031704168,0.019249891861183283,0.0,0.0,0.0,0.01268263667141476,0.0,0.0,0.11192206747060558,0.0036348466195978923,0.007863321298075265,0.0,0.0,0.0019594360988616135,0.0,0.0,0.0009656185875480099,0.019538336546390887,0.0,0.0,0.0,0.14062385717741255,0.0,0.0,0.01086505078247742,0.003297452119070798,0.0,0.0,0.0,0.0,0.0204687950217263,0.005492101742512713,0.0,0.005331409244569364,0.0,0.002069453607853158,0.019455184520551564,0.010643835893577189,0.0,0.0036301984503648234,0.0,0.0007697944533984454,0.006919613436984928,0.013358316316400451,0.005129826380649123,0.0,0.09276741034538014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.947316449282786e-05,0.002221505356672091,0.0,0.0,0.006872592449818663,0.0,0.0,0.0,0.021338250374239406,0.004022998146581007,0.0,0.0,0.014290423769641611,0.0,0.0,0.0,0.0,0.0,0.016432135781129526,0.0,0.0,0.0,0.0,0.0,0.0,0.003540518569394432,0.0,0.0,0.10908387625945044,0.0,0.04209583739105047,0.0,0.0,0.0,0.010824477119578665,0.0,0.006038441766794251,0.0,0.0,0.014380860162759832,0.0003126064518979957,0.0,0.0,0.011438092548511986,0.0,0.0,0.0,0.0,0.0,0.0,0.02500620773287322,0.0,0.04091654897133706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006645906699408525,0.0,0.0,0.0,0.0,0.0,0.010987806687417428,0.0,0.0,0.0,0.0,0.0,0.0,0.02373303625143972,0.012836830945012995,0.0,0.0037687935648925324,0.0,0.0,0.0,0.0,0.0033410097328894113,0.0,0.0,0.0,0.005743340903114085,0.0,0.02069201951119755,0.0,0.01942310207887536,0.0,0.01953224490625517,0.0,0.013837226516919647,0.0,0.015844063739123906,0.0,0.0,0.0,0.0,0.0,0.017145172012979576,0.014970336278348713,0.02783254470843974,0.05673927520455598,0.0245110428616955,0.0,0.0,0.003102010246986293,0.0,0.012964423636862229,0.0,0.015004328869637257,0.013154275092791797,0.0,0.0,0.0,0.0,0.0,0.0002169941854755095,0.0,0.0,0.0,0.0,0.0,0.0,0.08732025601799068,0.0,0.0,0.0,0.0,0.040642613942169004,0.0,0.015351155495399628,0.0,0.0,0.0,0.006655881976107448,0.0,0.026253812081461745,0.028006528051603908,0.002421369666861804,0.0,0.0,0.024583592492841283,0.022215401315840863,0.0,0.0,0.0,0.018816717285444345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03744245547084446,0.0002464846823229656,0.0,0.0,0.0,0.08051551172078206,0.00047924312924740165,0.0018386436032324061,0.0,0.0,4.998609121736918e-05,7.205200106722043e-05,0.010208515158170436,0.0010208703508421686,0.04299335433573212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01899648788311952,0.0,0.0015603896394017522,0.152950413099033,0.007755345056304998,0.0,0.0,0.0,0.0,0.0,0.0,0.005209408985259426,0.0,0.0,0.0015055000674001724,0.0,0.0,0.0,0.0007131242217957091,0.0
